date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:09:02	467664/467664	---M--	200	added ('OK')	image/jpeg	etag:CJXRs4vfroUDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/f37d120f-a6d2-45b9-ae93-62c3aff02cca/danilo-d-agostino-NjhHTNPkEDQ-unsplash.jpg	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/f37d120f-a6d2-45b9-ae93-62c3aff02cca/danilo-d-agostino-NjhHTNPkEDQ-unsplash.jpg	(from https://www.resilienceroutes.com/blog/neapolitan-adventures-thrills-spills-and-gelato-chills)
19:09:03	608265/608265	---M--	200	added ('OK')	image/jpeg	etag:CIK7iK70roUDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/07bc944e-0d17-4f5e-8940-98e5a879d5b7/IMG_7714.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/07bc944e-0d17-4f5e-8940-98e5a879d5b7/IMG_7714.jpg	(from https://www.resilienceroutes.com/blog/neapolitan-adventures-thrills-spills-and-gelato-chills)
19:09:03	142862/142862	---M-Z	200	added ('OK')	text/html	etag:W/%223197fdc3a728bc89205c2ddae919cb60%22	https://www.resilienceroutes.com/blog/nine-must-have-navigation-apps-for-resilient-solo-budget-backpackers	C:/My%20Web%20Sites/Resilience%20Routes/www.resilienceroutes.com/blog/nine-must-have-navigation-apps-for-resilient-solo-budget-backpackers.html	(from https://www.resilienceroutes.com/blog/neapolitan-adventures-thrills-spills-and-gelato-chills)
19:09:03	1117264/1117264	---M--	200	added ('OK')	image/jpeg	etag:CK/9hLD3roUDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/fb5d7287-e0d3-420f-9172-2a92b3357df1/IMG_8387.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/fb5d7287-e0d3-420f-9172-2a92b3357df1/IMG_8387.jpg	(from https://www.resilienceroutes.com/blog/neapolitan-adventures-thrills-spills-and-gelato-chills)
19:09:03	942846/942846	---M--	200	added ('OK')	image/jpeg	etag:CNenvMj3roUDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/08637898-c611-434b-88b1-051999e52d35/IMG_8621.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/08637898-c611-434b-88b1-051999e52d35/IMG_8621.jpg	(from https://www.resilienceroutes.com/blog/neapolitan-adventures-thrills-spills-and-gelato-chills)
19:09:04	891144/891144	---M--	200	added ('OK')	image/jpeg	etag:COvUyt33roUDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/f2fcfaec-d850-4b5c-a94a-b24d55798b5f/IMG_8759.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/f2fcfaec-d850-4b5c-a94a-b24d55798b5f/IMG_8759.jpg	(from https://www.resilienceroutes.com/blog/neapolitan-adventures-thrills-spills-and-gelato-chills)
19:09:04	398697/398697	---M--	200	added ('OK')	image/jpeg	etag:CMmZ3Mn4roUDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/839261aa-0a63-4965-9142-8ad075339944/gregory-smirnov-so2Gwedl1j0-unsplash.jpg	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/839261aa-0a63-4965-9142-8ad075339944/gregory-smirnov-so2Gwedl1j0-unsplash.jpg	(from https://www.resilienceroutes.com/blog/neapolitan-adventures-thrills-spills-and-gelato-chills)
19:09:04	338402/338402	---M--	200	added ('OK')	image/jpeg	etag:CIjYk7L4roUDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/d65d6187-9477-48ae-908c-bc7ed9e6f50d/_m_v_-6v3b-b6ZOI4-unsplash.jpg	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/d65d6187-9477-48ae-908c-bc7ed9e6f50d/_m_v_-6v3b-b6ZOI4-unsplash.jpg	(from https://www.resilienceroutes.com/blog/neapolitan-adventures-thrills-spills-and-gelato-chills)
19:09:05	700491/700491	---M--	200	added ('OK')	image/jpeg	etag:CJDH9I35roUDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/b273a35b-d68e-443f-b221-6b91f9a62ecf/IMG_7584.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/b273a35b-d68e-443f-b221-6b91f9a62ecf/IMG_7584.jpg	(from https://www.resilienceroutes.com/blog/neapolitan-adventures-thrills-spills-and-gelato-chills)
19:09:05	554820/554820	---M--	200	added ('OK')	image/jpeg	etag:CNix1q35roUDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/d9569129-8734-40b7-8abb-e1c6175759f1/IMG_9225.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/d9569129-8734-40b7-8abb-e1c6175759f1/IMG_9225.jpg	(from https://www.resilienceroutes.com/blog/neapolitan-adventures-thrills-spills-and-gelato-chills)
19:09:05	267805/267805	---M-Z	200	added ('OK')	text/html	etag:W/%22eb296858a813f05f044b2045b75978bd--gzip%22	https://www.resilienceroutes.com/blog/florence-unplugged-budget-backpackers-handbook-to-tuscan-charm	C:/My%20Web%20Sites/Resilience%20Routes/www.resilienceroutes.com/blog/florence-unplugged-budget-backpackers-handbook-to-tuscan-charm.html	(from https://www.resilienceroutes.com/blog/neapolitan-adventures-thrills-spills-and-gelato-chills)
19:09:06	943511/943511	---M--	200	added ('OK')	image/jpeg	etag:CO6n+o/6roUDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/5ea3f8c2-9c53-48d9-88d7-657b9fc4e358/IMG_9443.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/5ea3f8c2-9c53-48d9-88d7-657b9fc4e358/IMG_9443.jpg	(from https://www.resilienceroutes.com/blog/neapolitan-adventures-thrills-spills-and-gelato-chills)
19:09:07	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2028%20Sep%202025%2023:09:05%20GMT	http://static1.squarespace.com/static/64fce6ab35ce4611b9594588/t/665e8cac5501dc05d47ee3a2/1717472428395/IMG_2864.JPG?format=1500w	C:/My%20Web%20Sites/Resilience%20Routes/static1.squarespace.com/static/64fce6ab35ce4611b9594588/t/665e8cac5501dc05d47ee3a2/1717472428395/IMG_286426f7.JPG	(from https://www.resilienceroutes.com/blog/spellbound-in-lucerne-embracing-the-enchantment-of-switzerlands-gem)
19:09:07	284831/284831	---M--	200	added ('OK')	image/jpeg	etag:CJmOsv37roUDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/432c9033-cc76-4335-b7f2-35729eea6b72/danilo-d-agostino-iydivWPz1iY-unsplash.jpg	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/432c9033-cc76-4335-b7f2-35729eea6b72/danilo-d-agostino-iydivWPz1iY-unsplash.jpg	(from https://www.resilienceroutes.com/blog/neapolitan-adventures-thrills-spills-and-gelato-chills)
19:09:08	288692/288692	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Sep%202025%2023:09:06%20GMT	https://images.squarespace-cdn.com/content/64fce6ab35ce4611b9594588/ccf828bb-17f9-46d6-8b57-ecd3eda81d64/IMG_2864.JPG?format=1500w&content-type=image%2Fjpeg	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/64fce6ab35ce4611b9594588/ccf828bb-17f9-46d6-8b57-ecd3eda81d64/IMG_286443a3.jpg	(from https://www.resilienceroutes.com/blog/spellbound-in-lucerne-embracing-the-enchantment-of-switzerlands-gem)
19:09:08	750342/750342	---M--	200	added ('OK')	image/jpeg	etag:CPrz9a6DwYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/ccf828bb-17f9-46d6-8b57-ecd3eda81d64/IMG_2864.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/ccf828bb-17f9-46d6-8b57-ecd3eda81d64/IMG_2864.jpg	(from https://www.resilienceroutes.com/blog/spellbound-in-lucerne-embracing-the-enchantment-of-switzerlands-gem)
19:09:08	179094/179094	---M-Z	200	added ('OK')	text/html	etag:W/%222a423f8944165ff77fc0ffed136ba945%22	https://www.resilienceroutes.com/blog/backpacking-for-resilience-how-outdoor-adventures-boost-mental-and-physical-health	C:/My%20Web%20Sites/Resilience%20Routes/www.resilienceroutes.com/blog/backpacking-for-resilience-how-outdoor-adventures-boost-mental-and-physical-health.html	(from https://www.resilienceroutes.com/blog/spellbound-in-lucerne-embracing-the-enchantment-of-switzerlands-gem)
19:09:09	290444/290444	---M--	200	added ('OK')	image/jpeg	etag:CMCbmeWEwYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/cb928f8a-edf6-435c-ab9e-f610f114fba6/anna-kolosyuk-D5nh6mCW52c-unsplash.jpg	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/cb928f8a-edf6-435c-ab9e-f610f114fba6/anna-kolosyuk-D5nh6mCW52c-unsplash.jpg	(from https://www.resilienceroutes.com/blog/spellbound-in-lucerne-embracing-the-enchantment-of-switzerlands-gem)
19:09:10	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2028%20Sep%202025%2023:09:08%20GMT	http://static1.squarespace.com/static/64fce6ab35ce4611b9594588/t/665545551621370801d6ba8c/1716864341169/IMG_2230.JPG?format=1500w	C:/My%20Web%20Sites/Resilience%20Routes/static1.squarespace.com/static/64fce6ab35ce4611b9594588/t/665545551621370801d6ba8c/1716864341169/IMG_223026f7.JPG	(from https://www.resilienceroutes.com/blog/hidden-gems-high-peaks-amp-lucernes-best-kept-secrets)
19:09:10	563591/563591	---M--	200	added ('OK')	image/jpeg	etag:CMLjhZyFwYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/e2570af5-1238-4999-8718-3204379f5e1f/aswathy-n-7cwb_Qtt9RM-unsplash.jpg	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/e2570af5-1238-4999-8718-3204379f5e1f/aswathy-n-7cwb_Qtt9RM-unsplash.jpg	(from https://www.resilienceroutes.com/blog/spellbound-in-lucerne-embracing-the-enchantment-of-switzerlands-gem)
19:09:11	254416/254416	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Sep%202025%2023:09:10%20GMT	https://images.squarespace-cdn.com/content/64fce6ab35ce4611b9594588/bb8c7031-cbc0-4ad2-b3b9-763d5d241695/IMG_2230.JPG?format=1500w&content-type=image%2Fjpeg	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/64fce6ab35ce4611b9594588/bb8c7031-cbc0-4ad2-b3b9-763d5d241695/IMG_223043a3.jpg	(from https://www.resilienceroutes.com/blog/hidden-gems-high-peaks-amp-lucernes-best-kept-secrets)
19:09:11	631958/631958	---M--	200	added ('OK')	image/jpeg	etag:CLPYhImqr4YDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/bb8c7031-cbc0-4ad2-b3b9-763d5d241695/IMG_2230.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/bb8c7031-cbc0-4ad2-b3b9-763d5d241695/IMG_2230.jpg	(from https://www.resilienceroutes.com/blog/hidden-gems-high-peaks-amp-lucernes-best-kept-secrets)
19:09:11	1238555/1238555	---M--	200	added ('OK')	image/jpeg	etag:CLn/gcmlr4YDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/f6753118-0b2e-48b0-b9e1-361d593bba51/b-nw-HfoE1KlqyfU-unsplash.jpg	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/f6753118-0b2e-48b0-b9e1-361d593bba51/b-nw-HfoE1KlqyfU-unsplash.jpg	(from https://www.resilienceroutes.com/blog/hidden-gems-high-peaks-amp-lucernes-best-kept-secrets)
19:09:12	738293/738293	---M--	200	added ('OK')	image/jpeg	etag:CPzgq8aqr4YDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/2789f25f-2c06-4aad-a98a-804801c8b367/IMG_2811.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/2789f25f-2c06-4aad-a98a-804801c8b367/IMG_2811.jpg	(from https://www.resilienceroutes.com/blog/hidden-gems-high-peaks-amp-lucernes-best-kept-secrets)
19:09:13	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2028%20Sep%202025%2023:09:11%20GMT	http://static1.squarespace.com/static/64fce6ab35ce4611b9594588/t/664bd75db81d2b13c018c183/1716246366057/IMG_1564.JPG?format=1500w	C:/My%20Web%20Sites/Resilience%20Routes/static1.squarespace.com/static/64fce6ab35ce4611b9594588/t/664bd75db81d2b13c018c183/1716246366057/IMG_156426f7.JPG	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:13	588879/588879	---M--	200	added ('OK')	image/jpeg	etag:CJ/wwcimr4YDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/0ee74790-44b1-44f5-9915-7c380da6f93c/manuel-nageli-NsgsQjHA1mM-unsplash.jpg	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/0ee74790-44b1-44f5-9915-7c380da6f93c/manuel-nageli-NsgsQjHA1mM-unsplash.jpg	(from https://www.resilienceroutes.com/blog/hidden-gems-high-peaks-amp-lucernes-best-kept-secrets)
19:09:14	329266/329266	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Sep%202025%2023:09:13%20GMT	https://images.squarespace-cdn.com/content/64fce6ab35ce4611b9594588/ee579985-b4fe-431c-a994-3a7891f9b455/IMG_1564.JPG?format=1500w&content-type=image%2Fjpeg	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/64fce6ab35ce4611b9594588/ee579985-b4fe-431c-a994-3a7891f9b455/IMG_156443a3.jpg	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:14	844002/844002	---M--	200	added ('OK')	image/jpeg	etag:CMGNq/arnYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/ee579985-b4fe-431c-a994-3a7891f9b455/IMG_1564.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/ee579985-b4fe-431c-a994-3a7891f9b455/IMG_1564.jpg	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:15	862205/862205	---M--	200	added ('OK')	image/jpeg	etag:CLzuiq6snYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/e735bd74-86e5-4c82-9711-7e468b30241a/IMG_1591.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/e735bd74-86e5-4c82-9711-7e468b30241a/IMG_1591.jpg	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:15	645840/645840	---M--	200	added ('OK')	image/jpeg	etag:CMfprd+snYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/fc0af0ae-b47b-4047-907f-5bc543900cee/IMG_1671.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/fc0af0ae-b47b-4047-907f-5bc543900cee/IMG_1671.jpg	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:15	671664/671664	---M--	200	added ('OK')	image/jpeg	etag:CNnqj5OtnYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/cc8722b6-637e-41e8-934b-4892452b4632/IMG_2002.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/cc8722b6-637e-41e8-934b-4892452b4632/IMG_2002.jpg	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:15	961718/961718	---M--	200	added ('OK')	image/jpeg	etag:CPeth5CunYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/6bc89642-e20a-428c-9647-681b07534199/IMG_1571.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/6bc89642-e20a-428c-9647-681b07534199/IMG_1571.jpg	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:16	980590/980590	---M--	200	added ('OK')	image/jpeg	etag:CMe96aCunYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/e7eaa1ea-6b24-44da-92b9-232543f51ab8/IMG_1606.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/e7eaa1ea-6b24-44da-92b9-232543f51ab8/IMG_1606.jpg	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:16	837807/837807	---M--	200	added ('OK')	image/jpeg	etag:CLil3rKunYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/b2c54e02-2caa-478d-982a-d1aef02c0dc6/IMG_1673.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/b2c54e02-2caa-478d-982a-d1aef02c0dc6/IMG_1673.jpg	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:16	1007434/1007434	---M--	200	added ('OK')	image/jpeg	etag:CP6Nv7+unYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/78d187bb-1d06-41e4-9f66-78667cd3b3dc/IMG_1675.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/78d187bb-1d06-41e4-9f66-78667cd3b3dc/IMG_1675.jpg	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:16	1425401/1425401	---M--	200	added ('OK')	image/jpeg	etag:CMi33OCunYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/9f59a393-4bb8-4be3-ad4e-70f0b04f6753/IMG_2575.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/9f59a393-4bb8-4be3-ad4e-70f0b04f6753/IMG_2575.jpg	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:17	744295/744295	---M--	200	added ('OK')	image/jpeg	etag:CKTon4OvnYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/39239965-8d3e-4bb5-b7f4-5ddf1f824f69/IMG_2431.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/39239965-8d3e-4bb5-b7f4-5ddf1f824f69/IMG_2431.jpg	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:17	870480/870480	---M--	200	added ('OK')	image/jpeg	etag:CNu0zI6vnYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/b5a950db-c2f9-4f63-a40d-0b82b9470455/IMG_2504.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/b5a950db-c2f9-4f63-a40d-0b82b9470455/IMG_2504.jpg	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:17	1098246/1098246	---M--	200	added ('OK')	image/jpeg	etag:CLHtv5+vnYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/567cf0f9-e310-45e1-9de8-6fbbdc8a21d1/IMG_2512.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/567cf0f9-e310-45e1-9de8-6fbbdc8a21d1/IMG_2512.jpg	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:18	955970/955970	---M--	200	added ('OK')	image/jpeg	etag:CJrBvr2vnYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/fd2249d3-4a27-459d-b368-f7af1f9675d4/IMG_2603.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/fd2249d3-4a27-459d-b368-f7af1f9675d4/IMG_2603.jpg	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:18	713295/713295	---M--	200	added ('OK')	image/jpeg	etag:CPmriJKwnYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/769bbf02-6c24-4d37-a486-2f629c341e85/IMG_2840.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/769bbf02-6c24-4d37-a486-2f629c341e85/IMG_2840.jpg	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:18	470729/470729	---M--	200	added ('OK')	image/jpeg	etag:CLy66rawnYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/9a8050c3-2f6b-43ba-99de-5b8b1a5226cb/IMG_2963.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/9a8050c3-2f6b-43ba-99de-5b8b1a5226cb/IMG_2963.jpg	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:18	567705/567705	---M--	200	added ('OK')	image/jpeg	etag:CKeyheiwnYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/c177416f-819a-485d-9f7d-fcf69f6cf311/IMG_2860.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/c177416f-819a-485d-9f7d-fcf69f6cf311/IMG_2860.jpg	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:19	750342/750342	---M--	200	added ('OK')	image/jpeg	etag:CLjNwZKxnYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/e79b3a78-f1cc-46d7-b8d9-78d95f8b8fff/IMG_2864.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/e79b3a78-f1cc-46d7-b8d9-78d95f8b8fff/IMG_2864.jpg	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:19	885187/885187	---M--	200	added ('OK')	image/jpeg	etag:CKmZ27mxnYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/5aa673be-90bf-4c74-9740-d6fe37ede827/IMG_2874.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/5aa673be-90bf-4c74-9740-d6fe37ede827/IMG_2874.jpg	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:19	696791/696791	---M--	200	added ('OK')	image/jpeg	etag:CIGxje2ynYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/b89241a8-e839-4ba6-9143-5f2ab8c7c98a/IMG_2270.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/b89241a8-e839-4ba6-9143-5f2ab8c7c98a/IMG_2270.jpg	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:21	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2028%20Sep%202025%2023:09:18%20GMT	http://static1.squarespace.com/static/64fce6ab35ce4611b9594588/t/66427fbaaab67274d737a099/1715634106339/kalisa-veer-jKa5Hr7RMNI-unsplash.jpg?format=1500w	C:/My%20Web%20Sites/Resilience%20Routes/static1.squarespace.com/static/64fce6ab35ce4611b9594588/t/66427fbaaab67274d737a099/1715634106339/kalisa-veer-jKa5Hr7RMNI-unsplash26f7.jpg	(from https://www.resilienceroutes.com/blog/venice-vibes-budget-backpackers-guide-to-la-dolce-vita)
19:09:21	1033236/1033236	---M--	200	added ('OK')	image/jpeg	etag:CNH45IWznYYDEAE=	https://images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/aed6cd37-0e29-4e1e-9e46-82d8ceb674c7/IMG_2748.JPG	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/v1/64fce6ab35ce4611b9594588/aed6cd37-0e29-4e1e-9e46-82d8ceb674c7/IMG_2748.jpg	(from https://www.resilienceroutes.com/blog/swiss-bliss-amp-alpine-adventures-navigating-lucerne-without-breaking-the-bank)
19:09:21	304123/304123	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Sep%202025%2023:09:20%20GMT	https://images.squarespace-cdn.com/content/64fce6ab35ce4611b9594588/92fc5323-d22b-4072-ad17-769b33271612/kalisa-veer-jKa5Hr7RMNI-unsplash.jpg?format=1500w&content-type=image%2Fjpeg	C:/My%20Web%20Sites/Resilience%20Routes/images.squarespace-cdn.com/content/64fce6ab35ce4611b9594588/92fc5323-d22b-4072-ad17-769b33271612/kalisa-veer-jKa5Hr7RMNI-unsplash43a3.jpg	(from https://www.resilienceroutes.com/blog/venice-vibes-budget-backpackers-guide-to-la-dolce-vita)
